    15092
      160       40  4  2   40   1   1    39.5000   39.0000    0.5000
      161       41  1  6   41   1   1    40.0000   40.0000    0.0000
      162       41  2  6   41   1   1    40.5000   40.5000    0.0000
      163       41  3  4   41   1   1    40.0000   40.5000    0.5000
      164       41  4  2   41   1   1    40.5000   40.0000    0.5000
      165       42  1  6   42   1   1    41.0000   41.0000    0.0000
      166       42  2  6   42   1   1    41.5000   41.5000    0.0000
      167       42  3  4   42   1   1    41.0000   41.5000    0.5000
      168       42  4  2   42   1   1    41.5000   41.0000    0.5000
      169       43  1  6   43   1   1    42.0000   42.0000    0.0000
      170       43  2  6   43   1   1    42.5000   42.5000    0.0000
      171       43  3  4   43   1   1    42.0000   42.5000    0.5000
      172       43  4  2   43   1   1    42.5000   42.0000    0.5000
      173       44  1  6   44   1   1    43.0000   43.0000    0.0000
      174       44  2  6   44   1   1    43.5000   43.5000    0.0000
      175       44  3  4   44   1   1    43.0000   43.5000    0.5000
      176       44  4  2   44   1   1    43.5000   43.0000    0.5000
      177       45  1  6   45   1   1    44.0000   44.0000    0.0000
      178       45  2  6   45   1   1    44.5000   44.5000    0.0000
      179       45  3  4   45   1   1    44.0000   44.5000    0.5000
      180       45  4  2   45   1   1    44.5000   44.0000    0.5000
      181       46  1  6   46   1   1    45.0000   45.0000    0.0000
      182       46  2  6   46   1   1    45.5000   45.5000    0.0000
      183       46  3  4   46   1   1    45.0000   45.5000    0.5000
      184       46  4  2   46   1   1    45.5000   45.0000    0.5000
      185       47  1  6   47   1   1    46.0000   46.0000    0.0000
      186       47  2  6   47   1   1    46.5000   46.5000    0.0000
      187       47  3  4   47   1   1    46.0000   46.5000    0.5000
      188       47  4  2   47   1   1    46.5000   46.0000    0.5000
      189       48  1  6   48   1   1    47.0000   47.0000    0.0000
      190       48  2  6   48   1   1    47.5000   47.5000    0.0000
      191       48  3  4   48   1   1    47.0000   47.5000    0.5000
      192       48  4  2   48   1   1    47.5000   47.0000    0.5000
      193       49  1  6   49   1   1    48.0000   48.0000    0.0000
      194       49  2  6   49   1   1    48.5000   48.5000    0.0000
      195       49  3  4   49   1   1    48.0000   48.5000    0.5000
      196       49  4  2   49   1   1    48.5000   48.0000    0.5000
      197       50  1  6   50   1   1    49.0000   49.0000    0.0000
      198       50  2  6   50   1   1    49.5000   49.5000    0.0000
      199       50  3  4   50   1   1    49.0000   49.5000    0.5000
      200       50  4  2   50   1   1    49.5000   49.0000    0.5000
      201       51  1  6   51   1   1    50.0000   50.0000    0.0000
      202       51  2  6   51   1   1    50.5000   50.5000    0.0000
      203       51  3  4   51   1   1    50.0000   50.5000    0.5000
      204       51  4  2   51   1   1    50.5000   50.0000    0.5000
      205       52  1  6   52   1   1    51.0000   51.0000    0.0000
      206       52  2  6   52   1   1    51.5000   51.5000    0.0000
      207       52  3  4   52   1   1    51.0000   51.5000    0.5000
      208       52  4  2   52   1   1    51.5000   51.0000    0.5000
      209       53  1  6   53   1   1    52.0000   52.0000    0.0000
      210       53  2  6   53   1   1    52.5000   52.5000    0.0000
      211       53  3  4   53   1   1    52.0000   52.5000    0.5000
      212       53  4  2   53   1   1    52.5000   52.0000    0.5000
      213       54  1  6   54   1   1    53.0000   53.0000    0.0000
      214       54  2  6   54   1   1    53.5000   53.5000    0.0000
      215       54  3  4   54   1   1    53.0000   53.5000    0.5000
      216       54  4  2   54   1   1    53.5000   53.0000    0.5000
      217       55  1  6   55   1   1    54.0000   54.0000    0.0000
      218       55  2  6   55   1   1    54.5000   54.5000    0.0000
      219       55  3  4   55   1   1    54.0000   54.5000    0.5000
      220       55  4  2   55   1   1    54.5000   54.0000    0.5000
      221       56  1  6   56   1   1    55.0000   55.0000    0.0000
      222       56  2  6   56   1   1    55.5000   55.5000    0.0000
      223       56  3  4   56   1   1    55.0000   55.5000    0.5000
      224       56  4  2   56   1   1    55.5000   55.0000    0.5000
      225       57  1  6   57   1   1    56.0000   56.0000    0.0000
      226       57  2  6   57   1   1    56.5000   56.5000    0.0000
      227       57  3  4   57   1   1    56.0000   56.5000    0.5000
      228       57  4  2   57   1   1    56.5000   56.0000    0.5000
      229       58  1  6   58   1   1    57.0000   57.0000    0.0000
      230       58  2  6   58   1   1    57.5000   57.5000    0.0000
      231       58  3  4   58   1   1    57.0000   57.5000    0.5000
      232       58  4  2   58   1   1    57.5000   57.0000    0.5000
      233       59  1  6   59   1   1    58.0000   58.0000    0.0000
      234       59  2  6   59   1   1    58.5000   58.5000    0.0000
      235       59  3  4   59   1   1    58.0000   58.5000    0.5000
      236       59  4  2   59   1   1    58.5000   58.0000    0.5000
      237       60  1  6   60   1   1    59.0000   59.0000    0.0000
      238       60  2  6   60   1   1    59.5000   59.5000    0.0000
      239       60  3  4   60   1   1    59.0000   59.5000    0.5000
      240       60  4  2   60   1   1    59.5000   59.0000    0.5000
      241       61  1  6   61   1   1    60.0000   60.0000    0.0000
      242       61  2  6   61   1   1    60.5000   60.5000    0.0000
      243       61  3  4   61   1   1    60.0000   60.5000    0.5000
      244       61  4  2   61   1   1    60.5000   60.0000    0.5000
      245       62  1  6   62   1   1    61.0000   61.0000    0.0000
      246       62  2  6   62   1   1    61.5000   61.5000    0.0000
      247       62  3  4   62   1   1    61.0000   61.5000    0.5000
      248       62  4  2   62   1   1    61.5000   61.0000    0.5000
      249       63  1  6   63   1   1    62.0000   62.0000    0.0000
      250       63  2  6   63   1   1    62.5000   62.5000    0.0000
      251       63  3  4   63   1   1    62.0000   62.5000    0.5000
      252       63  4  2   63   1   1    62.5000   62.0000    0.5000
      253       64  1  6   64   1   1    63.0000   63.0000    0.0000
      254       64  2  6   64   1   1    63.5000   63.5000    0.0000
      255       64  3  4   64   1   1    63.0000   63.5000    0.5000
      256       64  4  2   64   1   1    63.5000   63.0000    0.5000
      257       65  1  6   65   1   1    64.0000   64.0000    0.0000
      258       65  2  6   65   1   1    64.5000   64.5000    0.0000
      259       65  3  4   65   1   1    64.0000   64.5000    0.5000
      260       65  4  2   65   1   1    64.5000   64.0000    0.5000
      261       66  1  6   66   1   1    65.0000   65.0000    0.0000
      262       66  2  6   66   1   1    65.5000   65.5000    0.0000
      263       66  3  4   66   1   1    65.0000   65.5000    0.5000
      264       66  4  2   66   1   1    65.5000   65.0000    0.5000
      265       67  1  6   67   1   1    66.0000   66.0000    0.0000
      266       67  2  6   67   1   1    66.5000   66.5000    0.0000
      267       67  3  4   67   1   1    66.0000   66.5000    0.5000
      268       67  4  2   67   1   1    66.5000   66.0000    0.5000
      269       68  1  6   68   1   1    67.0000   67.0000    0.0000
      270       68  2  6   68   1   1    67.5000   67.5000    0.0000
      271       68  3  4   68   1   1    67.0000   67.5000    0.5000
      272       68  4  2   68   1   1    67.5000   67.0000    0.5000
      273       69  1  6   69   1   1    68.0000   68.0000    0.0000
      274       69  2  6   69   1   1    68.5000   68.5000    0.0000
      275       69  3  4   69   1   1    68.0000   68.5000    0.5000
      276       69  4  2   69   1   1    68.5000   68.0000    0.5000
      277       70  1  6   70   1   1    69.0000   69.0000    0.0000
      278       70  2  6   70   1   1    69.5000   69.5000    0.0000
      279       70  3  4   70   1   1    69.0000   69.5000    0.5000
      280       70  4  2   70   1   1    69.5000   69.0000    0.5000
      281       71  1  6   71   1   1    70.0000   70.0000    0.0000
      282       71  2  6   71   1   1    70.5000   70.5000    0.0000
      283       71  3  4   71   1   1    70.0000   70.5000    0.5000
      284       71  4  2   71   1   1    70.5000   70.0000    0.5000
      285       72  1  6   72   1   1    71.0000   71.0000    0.0000
      286       72  2  6   72   1   1    71.5000   71.5000    0.0000
      287       72  3  4   72   1   1    71.0000   71.5000    0.5000
      288       72  4  2   72   1   1    71.5000   71.0000    0.5000
      289       73  1  6   73   1   1    72.0000   72.0000    0.0000
      290       73  2  6   73   1   1    72.5000   72.5000    0.0000
      291       73  3  4   73   1   1    72.0000   72.5000    0.5000
      292       73  4  2   73   1   1    72.5000   72.0000    0.5000
      293       74  1  6   74   1   1    73.0000   73.0000    0.0000
      294       74  2  6   74   1   1    73.5000   73.5000    0.0000
      295       74  3  4   74   1   1    73.0000   73.5000    0.5000
      296       74  4  2   74   1   1    73.5000   73.0000    0.5000
      297       75  1  6   75   1   1    74.0000   74.0000    0.0000
      298       75  2  6   75   1   1    74.5000   74.5000    0.0000
      299       75  3  4   75   1   1    74.0000   74.5000    0.5000
      300       75  4  2   75   1   1    74.5000   74.0000    0.5000
      301       76  1  6   76   1   1    75.0000   75.0000    0.0000
      302       76  2  6   76   1   1    75.5000   75.5000    0.0000
      303       76  3  4   76   1   1    75.0000   75.5000    0.5000
      304       76  4  2   76   1   1    75.5000   75.0000    0.5000
      305       77  1  6   77   1   1    76.0000   76.0000    0.0000
      306       77  2  6   77   1   1    76.5000   76.5000    0.0000
      307       77  3  4   77   1   1    76.0000   76.5000    0.5000
      308       77  4  2   77   1   1    76.5000   76.0000    0.5000
      309       78  1  5    1   2   1     0.0000    1.0000    1.0000
      310       78  2  4    1   2   1     0.5000    1.5000    1.0000
      311       78  3  5    1   2   1     0.0000    1.5000    1.5000
      312       78  4  1    1   2   1     0.5000    1.0000    1.5000
      313       79  1  4    2   2   1     1.0000    2.0000    1.0000
      314       79  2  4    2   2   1     1.5000    2.5000    1.0000
      315       79  3  4    2   2   1     1.0000    2.5000    1.5000
      316       79  4  0    2   2   1     1.5000    2.0000    1.5000
      317       80  1  4    3   2   1     2.0000    3.0000    1.0000
      318       80  2  4    3   2   1     2.5000    3.5000    1.0000
      319       80  3  4    3   2   1     2.0000    3.5000    1.5000
      320       80  4  0    3   2   1     2.5000    3.0000    1.5000
      321       81  1  4    4   2   1     3.0000    4.0000    1.0000
      322       81  2  4    4   2   1     3.5000    4.5000    1.0000
      323       81  3  4    4   2   1     3.0000    4.5000    1.5000
      324       81  4  0    4   2   1     3.5000    4.0000    1.5000
      325       82  1  4    5   2   1     4.0000    5.0000    1.0000
      326       82  2  4    5   2   1     4.5000    5.5000    1.0000
      327       82  3  4    5   2   1     4.0000    5.5000    1.5000
      328       82  4  0    5   2   1     4.5000    5.0000    1.5000
      329       83  1  4    6   2   1     5.0000    6.0000    1.0000
      330       83  2  4    6   2   1     5.5000    6.5000    1.0000
      331       83  3  4    6   2   1     5.0000    6.5000    1.5000
      332       83  4  0    6   2   1     5.5000    6.0000    1.5000
      333       84  1  4    7   2   1     6.0000    7.0000    1.0000
      334       84  2  4    7   2   1     6.5000    7.5000    1.0000
      335       84  3  4    7   2   1     6.0000    7.5000    1.5000
      336       84  4  0    7   2   1     6.5000    7.0000    1.5000
      337       85  1  4    8   2   1     7.0000    8.0000    1.0000
      338       85  2  4    8   2   1     7.5000    8.5000    1.0000
      339       85  3  4    8   2   1     7.0000    8.5000    1.5000
      340       85  4  0    8   2   1     7.5000    8.0000    1.5000
      341       86  1  4    9   2   1     8.0000    9.0000    1.0000
      342       86  2  4    9   2   1     8.5000    9.5000    1.0000
      343       86  3  4    9   2   1     8.0000    9.5000    1.5000
      344       86  4  0    9   2   1     8.5000    9.0000    1.5000
      345       87  1  4   10   2   1     9.0000   10.0000    1.0000
      346       87  2  4   10   2   1     9.5000   10.5000    1.0000
      347       87  3  4   10   2   1     9.0000   10.5000    1.5000
      348       87  4  0   10   2   1     9.5000   10.0000    1.5000
      349       88  1  4   11   2   1    10.0000   11.0000    1.0000
      350       88  2  4   11   2   1    10.5000   11.5000    1.0000
      351       88  3  4   11   2   1    10.0000   11.5000    1.5000
      352       88  4  0   11   2   1    10.5000   11.0000    1.5000
      353       89  1  4   12   2   1    11.0000   12.0000    1.0000
      354       89  2  4   12   2   1    11.5000   12.5000    1.0000
      355       89  3  4   12   2   1    11.0000   12.5000    1.5000
      356       89  4  0   12   2   1    11.5000   12.0000    1.5000
      357       90  1  4   13   2   1    12.0000   13.0000    1.0000
      358       90  2  4   13   2   1    12.5000   13.5000    1.0000
      359       90  3  4   13   2   1    12.0000   13.5000    1.5000
      360       90  4  0   13   2   1    12.5000   13.0000    1.5000
      361       91  1  4   14   2   1    13.0000   14.0000    1.0000
      362       91  2  4   14   2   1    13.5000   14.5000    1.0000
      363       91  3  4   14   2   1    13.0000   14.5000    1.5000
      364       91  4  0   14   2   1    13.5000   14.0000    1.5000
      365       92  1  4   15   2   1    14.0000   15.0000    1.0000
      366       92  2  4   15   2   1    14.5000   15.5000    1.0000
      367       92  3  4   15   2   1    14.0000   15.5000    1.5000
      368       92  4  0   15   2   1    14.5000   15.0000    1.5000
      369       93  1  4   16   2   1    15.0000   16.0000    1.0000
      370       93  2  4   16   2   1    15.5000   16.5000    1.0000
      371       93  3  4   16   2   1    15.0000   16.5000    1.5000
      372       93  4  0   16   2   1    15.5000   16.0000    1.5000
      373       94  1  4   17   2   1    16.0000   17.0000    1.0000
      374       94  2  4   17   2   1    16.5000   17.5000    1.0000
      375       94  3  4   17   2   1    16.0000   17.5000    1.5000
      376       94  4  0   17   2   1    16.5000   17.0000    1.5000
      377       95  1  4   18   2   1    17.0000   18.0000    1.0000
      378       95  2  4   18   2   1    17.5000   18.5000    1.0000
      379       95  3  4   18   2   1    17.0000   18.5000    1.5000
      380       95  4  0   18   2   1    17.5000   18.0000    1.5000
      381       96  1  4   19   2   1    18.0000   19.0000    1.0000
      382       96  2  4   19   2   1    18.5000   19.5000    1.0000
      383       96  3  4   19   2   1    18.0000   19.5000    1.5000
      384       96  4  0   19   2   1    18.5000   19.0000    1.5000
      385       97  1  4   20   2   1    19.0000   20.0000    1.0000
      386       97  2  4   20   2   1    19.5000   20.5000    1.0000
      387       97  3  4   20   2   1    19.0000   20.5000    1.5000
      388       97  4  0   20   2   1    19.5000   20.0000    1.5000
      389       98  1  4   21   2   1    20.0000   21.0000    1.0000
      390       98  2  4   21   2   1    20.5000   21.5000    1.0000
      391       98  3  4   21   2   1    20.0000   21.5000    1.5000
      392       98  4  0   21   2   1    20.5000   21.0000    1.5000
      393       99  1  4   22   2   1    21.0000   22.0000    1.0000
      394       99  2  4   22   2   1    21.5000   22.5000    1.0000
      395       99  3  4   22   2   1    21.0000   22.5000    1.5000
      396       99  4  0   22   2   1    21.5000   22.0000    1.5000
      397      100  1  4   23   2   1    22.0000   23.0000    1.0000
      398      100  2  4   23   2   1    22.5000   23.5000    1.0000
      399      100  3  4   23   2   1    22.0000   23.5000    1.5000
      400      100  4  0   23   2   1    22.5000   23.0000    1.5000
      401      101  1  4   24   2   1    23.0000   24.0000    1.0000
      402      101  2  4   24   2   1    23.5000   24.5000    1.0000
      403      101  3  4   24   2   1    23.0000   24.5000    1.5000
      404      101  4  0   24   2   1    23.5000   24.0000    1.5000
      405      102  1  4   25   2   1    24.0000   25.0000    1.0000
      406      102  2  4   25   2   1    24.5000   25.5000    1.0000
      407      102  3  4   25   2   1    24.0000   25.5000    1.5000
      408      102  4  0   25   2   1    24.5000   25.0000    1.5000
      409      103  1  4   26   2   1    25.0000   26.0000    1.0000
      410      103  2  4   26   2   1    25.5000   26.5000    1.0000
      411      103  3  4   26   2   1    25.0000   26.5000    1.5000
      412      103  4  0   26   2   1    25.5000   26.0000    1.5000
      413      104  1  4   27   2   1    26.0000   27.0000    1.0000
      414      104  2  4   27   2   1    26.5000   27.5000    1.0000
      415      104  3  4   27   2   1    26.0000   27.5000    1.5000
      416      104  4  0   27   2   1    26.5000   27.0000    1.5000
      417      105  1  4   28   2   1    27.0000   28.0000    1.0000
      418      105  2  4   28   2   1    27.5000   28.5000    1.0000
      419      105  3  4   28   2   1    27.0000   28.5000    1.5000
      420      105  4  0   28   2   1    27.5000   28.0000    1.5000
      421      106  1  4   29   2   1    28.0000   29.0000    1.0000
      422      106  2  4   29   2   1    28.5000   29.5000    1.0000
      423      106  3  4   29   2   1    28.0000   29.5000    1.5000
      424      106  4  0   29   2   1    28.5000   29.0000    1.5000
      425      107  1  4   30   2   1    29.0000   30.0000    1.0000
      426      107  2  4   30   2   1    29.5000   30.5000    1.0000
      427      107  3  4   30   2   1    29.0000   30.5000    1.5000
      428      107  4  0   30   2   1    29.5000   30.0000    1.5000
      429      108  1  4   31   2   1    30.0000   31.0000    1.0000
      430      108  2  4   31   2   1    30.5000   31.5000    1.0000
      431      108  3  4   31   2   1    30.0000   31.5000    1.5000
      432      108  4  0   31   2   1    30.5000   31.0000    1.5000
      433      109  1  4   32   2   1    31.0000   32.0000    1.0000
      434      109  2  4   32   2   1    31.5000   32.5000    1.0000
      435      109  3  4   32   2   1    31.0000   32.5000    1.5000
      436      109  4  0   32   2   1    31.5000   32.0000    1.5000
      437      110  1  4   33   2   1    32.0000   33.0000    1.0000
      438      110  2  4   33   2   1    32.5000   33.5000    1.0000
      439      110  3  4   33   2   1    32.0000   33.5000    1.5000
      440      110  4  0   33   2   1    32.5000   33.0000    1.5000
      441      111  1  4   34   2   1    33.0000   34.0000    1.0000
      442      111  2  4   34   2   1    33.5000   34.5000    1.0000
      443      111  3  4   34   2   1    33.0000   34.5000    1.5000
      444      111  4  0   34   2   1    33.5000   34.0000    1.5000
      445      112  1  4   35   2   1    34.0000   35.0000    1.0000
      446      112  2  4   35   2   1    34.5000   35.5000    1.0000
      447      112  3  4   35   2   1    34.0000   35.5000    1.5000
      448      112  4  0   35   2   1    34.5000   35.0000    1.5000
      449      113  1  4   36   2   1    35.0000   36.0000    1.0000
      450      113  2  4   36   2   1    35.5000   36.5000    1.0000
      451      113  3  4   36   2   1    35.0000   36.5000    1.5000
      452      113  4  0   36   2   1    35.5000   36.0000    1.5000
      453      114  1  4   37   2   1    36.0000   37.0000    1.0000
      454      114  2  4   37   2   1    36.5000   37.5000    1.0000
      455      114  3  4   37   2   1    36.0000   37.5000    1.5000
      456      114  4  0   37   2   1    36.5000   37.0000    1.5000
      457      115  1  4   38   2   1    37.0000   38.0000    1.0000
      458      115  2  4   38   2   1    37.5000   38.5000    1.0000
      459      115  3  4   38   2   1    37.0000   38.5000    1.5000
      460      115  4  0   38   2   1    37.5000   38.0000    1.5000
      461      116  1  4   39   2   1    38.0000   39.0000    1.0000
      462      116  2  4   39   2   1    38.5000   39.5000    1.0000
      463      116  3  4   39   2   1    38.0000   39.5000    1.5000
      464      116  4  0   39   2   1    38.5000   39.0000    1.5000
      465      117  1  4   40   2   1    39.0000   40.0000    1.0000
      466      117  2  4   40   2   1    39.5000   40.5000    1.0000
